order_id,order_date,customer_id,customer_type,product_category,product_name,unit_price,quantity,total_amount,prefecture,payment_method
K003641,2024-03-20,C0266,個人,OA用品,トナーカートリッジ,1328,1,1328,大阪,クレジットカード
K002852,2024-03-21,C0134,法人,食品飲料,緑茶ペット（24本）,1710,11,18807,神奈川,クレジットカード
K002240,2024-03-21,C0128,法人,オフィス家具,会議用テーブル,490,8,3918,愛知,請求書払い
K001519,2024-03-21,C0264,個人,OA用品,LANケーブル（5m）,1117,9,10056,大阪,クレジットカード
K002768,2024-03-21,C0089,個人,オフィス家具,パーテーション,973,24,23359,東京,クレジットカード
K001720,2024-03-21,C0189,法人,OA用品,電卓,675,1,675,神奈川,請求書払い
K002589,2024-03-21,C0068,個人,OA用品,USBメモリ32GB,1893,2,3786,北海道,クレジットカード
K003227,2024-03-21,C0218,個人,食品飲料,ミネラルウォーター（24本）,1317,2,2634,埼玉,クレジットカード
K002156,2024-03-21,C0194,法人,文具,ボールペン（10本）,837,2,1673,愛知,請求書払い
K003112,2024-03-21,C0050,法人,OA用品,コピー用紙（A4・500枚）,908,7,6358,大阪,銀行振込
K001846,2024-03-21,C0161,法人,文具,クリアファイル（20枚）,505,5,2524,愛知,請求書払い
K001277,2024-03-21,C0080,法人,文具,ノート（A4・5冊）,811,11,8923,愛知,請求書払い
K002224,2024-03-21,C0138,法人,生活用品,ウェットティッシュ,1245,8,9962,東京,クレジットカード
K002786,2024-03-21,C0080,法人,OA用品,LANケーブル（5m）,3289,1,3289,福岡,請求書払い
K001754,2024-03-21,C0295,法人,文具,付箋セット,2091,11,23002,東京,請求書払い
K002077,2024-03-21,C0070,法人,食品飲料,スティックスープ,1762,7,12333,東京,請求書払い
K001067,2024-03-21,C0216,法人,生活用品,トイレットペーパー（12ロール）,562,18,10111,東京,請求書払い
K000190,2024-03-21,C0248,個人,OA用品,LANケーブル（5m）,498,6,2987,埼玉,クレジットカード
K000890,2024-03-21,C0243,個人,文具,修正テープ,1711,2,3423,愛知,クレジットカード
K004779,2024-03-21,C0253,法人,OA用品,トナーカートリッジ,2141,2,4281,北海道,銀行振込
K004022,2024-03-21,C0014,法人,文具,ノート（A4・5冊）,2167,2,4334,神奈川,請求書払い
K004167,2024-03-21,C0134,法人,文具,ノート（A4・5冊）,1105,8,8839,東京,銀行振込
K004894,2024-03-21,C0188,法人,OA用品,USBメモリ32GB,1052,4,4206,東京,クレジットカード
K000156,2024-03-21,C0018,個人,OA用品,コピー用紙（A4・500枚）,2227,1,2227,福岡,クレジットカード
K000226,2024-03-21,C0197,個人,生活用品,トイレットペーパー（12ロール）,2120,8,16958,神奈川,クレジットカード
K003350,2024-03-21,C0245,法人,食品飲料,スティックスープ,641,4,2564,神奈川,クレジットカード
K000888,2024-03-21,C0099,法人,生活用品,ウェットティッシュ,2395,7,16766,東京,請求書払い
K004440,2024-03-21,C0249,個人,生活用品,ウェットティッシュ,863,3,2590,神奈川,クレジットカード
K000638,2024-03-21,C0169,法人,食品飲料,ミネラルウォーター（24本）,1224,8,9793,東京,請求書払い
K000152,2024-03-21,C0208,個人,OA用品,コピー用紙（A4・500枚）,1191,14,16679,東京,請求書払い
K004573,2024-03-21,C0265,法人,文具,ノート（A4・5冊）,1955,18,35197,大阪,銀行振込
K003387,2024-03-21,C0235,個人,生活用品,ハンドソープ詰替,609,3,1827,東京,クレジットカード
K003409,2024-03-21,C0135,個人,文具,修正テープ,655,10,6553,東京,クレジットカード
K000694,2024-03-21,C0188,法人,OA用品,USBメモリ32GB,724,5,3621,神奈川,クレジットカード
K004982,2024-03-21,C0110,法人,文具,ボールペン（10本）,801,11,8816,愛知,請求書払い
K000586,2024-03-21,C0184,個人,OA用品,コピー用紙（A4・500枚）,1703,3,5108,埼玉,クレジットカード
K000106,2024-03-22,C0110,法人,生活用品,ハンドソープ詰替,913,11,10040,大阪,請求書払い
K002004,2024-03-22,C0091,個人,文具,ボールペン（10本）,1218,8,9741,東京,代金引換
K002002,2024-03-22,C0158,法人,食品飲料,緑茶ペット（24本）,523,8,4184,東京,請求書払い
K003735,2024-03-22,C0081,法人,文具,ノート（A4・5冊）,1348,5,6742,愛知,請求書払い
K001398,2024-03-22,C0222,個人,食品飲料,ドリップコーヒー（50杯）,2698,9,24280,東京,請求書払い
K000963,2024-03-22,C0179,法人,生活用品,ウェットティッシュ,1124,10,11236,北海道,請求書払い
K001375,2024-03-22,C0151,法人,文具,付箋セット,1762,4,7048,埼玉,銀行振込
K000989,2024-03-22,C0026,法人,生活用品,ハンドソープ詰替,978,2,1956,北海道,請求書払い
K003119,2024-03-22,C0056,個人,生活用品,ウェットティッシュ,790,5,3948,愛知,クレジットカード
K001009,2024-03-22,C0255,法人,オフィス家具,デスクトップワゴン,770,5,3852,東京,請求書払い
K003122,2024-03-22,C0067,個人,OA用品,USBメモリ32GB,1059,3,3178,神奈川,クレジットカード
K003625,2024-03-22,C0021,個人,オフィス家具,会議用テーブル,1282,6,7691,神奈川,代金引換
K003152,2024-03-22,C0268,法人,OA用品,LANケーブル（5m）,828,10,8278,北海道,請求書払い
K003184,2024-03-22,C0131,法人,OA用品,LANケーブル（5m）,1557,4,6227,東京,銀行振込
K003233,2024-03-22,C0022,個人,生活用品,ゴミ袋（90L・50枚）,727,8,5819,北海道,クレジットカード
K003399,2024-03-22,C0134,法人,文具,ボールペン（10本）,2354,8,18831,大阪,銀行振込
K000667,2024-03-22,C0097,個人,オフィス家具,会議用テーブル,2348,9,21133,福岡,請求書払い
K001888,2024-03-22,C0202,個人,生活用品,ウェットティッシュ,944,11,10380,埼玉,クレジットカード
K004403,2024-03-22,C0044,法人,食品飲料,ドリップコーヒー（50杯）,2862,1,2862,東京,銀行振込
K002613,2024-03-22,C0038,法人,OA用品,LANケーブル（5m）,1073,5,5363,愛知,請求書払い
K000763,2024-03-22,C0090,法人,OA用品,LANケーブル（5m）,1353,4,5414,愛知,銀行振込
K004764,2024-03-22,C0051,法人,生活用品,紙コップ（100個）,683,7,4782,東京,請求書払い
K000538,2024-03-22,C0211,法人,文具,ノート（A4・5冊）,545,4,2180,東京,銀行振込
K000330,2024-03-22,C0034,法人,OA用品,USBメモリ32GB,2381,2,4762,大阪,請求書払い
K004682,2024-03-22,C0173,法人,文具,クリアファイル（20枚）,1734,2,3467,大阪,請求書払い
K004701,2024-03-22,C0223,法人,文具,修正テープ,934,2,1867,北海道,銀行振込
K004809,2024-03-22,C0168,法人,文具,ボールペン（10本）,871,8,6968,神奈川,請求書払い
K002729,2024-03-22,C0216,法人,文具,ノート（A4・5冊）,1779,11,19573,大阪,クレジットカード
K000320,2024-03-22,C0037,法人,文具,ボールペン（10本）,1130,2,2260,大阪,請求書払い
K001321,2024-03-22,C0025,法人,オフィス家具,デスクトップワゴン,996,13,12946,大阪,銀行振込
K002811,2024-03-22,C0150,個人,文具,クリアファイル（20枚）,997,8,7977,東京,クレジットカード
K004615,2024-03-22,,個人,オフィス家具,書庫（スチール）,1137,5,5685,大阪,クレジットカード
K004533,2024-03-22,C0214,個人,食品飲料,ミネラルウォーター（24本）,920,6,5518,愛知,代金引換
K001856,2024-03-23,C0220,法人,OA用品,USBメモリ32GB,12136,8,97091,神奈川,請求書払い
K000142,2024-03-23,C0161,法人,OA用品,USBメモリ32GB,1227,4,4907,東京,請求書払い
K003069,2024-03-23,C0125,法人,文具,修正テープ,1347,4,5388,東京,請求書払い
K004247,2024-03-23,C0211,法人,文具,クリアファイル（20枚）,836,18,15041,東京,請求書払い
K003003,2024-03-23,C0141,個人,文具,クリアファイル（20枚）,808,4,3230,東京,クレジットカード
K004220,2024-03-23,C0220,法人,オフィス家具,オフィスチェア,1043,2,2086,愛知,銀行振込
K000630,2024-03-23,C0082,法人,オフィス家具,デスクトップワゴン,950,17,16157,東京,請求書払い
K003904,2024-03-23,C0190,法人,食品飲料,個包装菓子アソート,1371,11,15078,埼玉,請求書払い
K000783,2024-03-23,C0125,法人,生活用品,ゴミ袋（90L・50枚）,1517,7,10618,東京,請求書払い
K002040,2024-03-23,C0020,個人,文具,クリアファイル（20枚）,1649,7,11540,大阪,クレジットカード
K002848,2024-03-23,C0206,法人,OA用品,電卓,12882,6,77294,北海道,請求書払い
K004648,2024-03-23,C0013,個人,文具,ボールペン（10本）,1235,5,6173,福岡,クレジットカード
K004975,2024-03-23,C0174,法人,OA用品,電卓,1337,13,17376,北海道,クレジットカード
K003090,2024-03-24,C0272,個人,文具,クリアファイル（20枚）,989,8,7915,愛知,クレジットカード
K003271,2024-03-24,C0294,法人,食品飲料,スティックスープ,857,2,1714,大阪,銀行振込
K004064,2024-03-24,C0028,法人,文具,付箋セット,374,15,5605,東京,請求書払い
K003815,2024-03-24,C0207,個人,文具,ボールペン（10本）,1271,3,3814,愛知,代金引換
K001779,2024-03-24,C0023,法人,生活用品,トイレットペーパー（12ロール）,2403,7,16823,東京,請求書払い
K004155,2024-03-24,C0039,個人,食品飲料,緑茶ペット（24本）,1616,2,3232,埼玉,請求書払い
K002281,2024-03-24,C0039,個人,OA用品,コピー用紙（A4・500枚）,620,3,1859,東京,クレジットカード
K000709,2024-03-24,C0026,法人,食品飲料,緑茶ペット（24本）,888,4,3551,神奈川,請求書払い
K002331,2024-03-25,C0234,個人,文具,ノート（A4・5冊）,2528,2,5057,大阪,クレジットカード
K000045,2024-03-25,C0106,個人,OA用品,LANケーブル（5m）,2641,2,5283,埼玉,クレジットカード
K003172,2024-03-25,C0077,法人,生活用品,ウェットティッシュ,432,21,9075,愛知,請求書払い
K002794,2024-03-25,C0119,法人,オフィス家具,デスクトップワゴン,1910,4,7641,東京,請求書払い
K003105,2024-03-25,C0261,個人,OA用品,電卓,1365,7,9557,東京,代金引換
K004491,2024-03-25,C0250,個人,文具,ノート（A4・5冊）,2685,7,18798,福岡,クレジットカード
K003384,2024-03-25,C0271,個人,OA用品,LANケーブル（5m）,1807,4,7227,北海道,代金引換
K001341,2024-03-25,C0114,法人,文具,付箋セット,700,5,3501,愛知,銀行振込
K002029,2024-03-25,C0211,法人,文具,付箋セット,1229,17,20894,神奈川,請求書払い
K004099,2024-03-25,C0008,個人,OA用品,LANケーブル（5m）,398,2,796,東京,クレジットカード
K001748,2024-03-25,C0262,法人,生活用品,ウェットティッシュ,973,24,23359,東京,クレジットカード
K004713,2024-03-25,C0221,個人,文具,付箋セット,2318,1,2318,愛知,代金引換
K000909,2024-03-25,C0146,個人,文具,クリアファイル（20枚）,1727,7,12088,東京,クレジットカード
K000682,2024-03-25,C0159,法人,生活用品,ウェットティッシュ,1016,8,8129,神奈川,銀行振込
K001384,2024-03-25,C0243,個人,食品飲料,緑茶ペット（24本）,2078,4,8312,東京,クレジットカード
K003805,2024-03-25,C0035,法人,OA用品,LANケーブル（5m）,2178,2,4356,神奈川,クレジットカード
K000580,2024-03-25,C0035,法人,文具,クリアファイル（20枚）,547,40,21887,大阪,クレジットカード
K002753,2024-03-25,C0247,法人,文具,ノート（A4・5冊）,960,1,960,東京,請求書払い
K002026,2024-03-25,C0007,法人,OA用品,USBメモリ32GB,767,2,1534,北海道,請求書払い
K004926,2024-03-25,C0124,法人,OA用品,電卓,1000,8,8001,北海道,請求書払い
K001130,2024-03-25,C0208,個人,文具,付箋セット,2184,7,15287,大阪,クレジットカード
K002068,2024-03-25,C0236,法人,生活用品,紙コップ（100個）,1705,10,17055,東京,クレジットカード
K000930,2024-03-25,C0210,法人,OA用品,LANケーブル（5m）,566,5,2831,北海道,請求書払い
K000185,2024-03-25,C0005,個人,文具,クリアファイル（20枚）,479,2,958,埼玉,クレジットカード
K003537,2024-03-25,C0264,個人,文具,クリアファイル（20枚）,1619,3,4857,北海道,代金引換
K004567,2024-03-25,C0266,個人,オフィス家具,オフィスチェア,4335,7,30346,東京,クレジットカード
K002447,2024-03-25,C0152,法人,OA用品,トナーカートリッジ,1007,8,8055,福岡,銀行振込
K003720,2024-03-25,C0048,法人,オフィス家具,デスクトップワゴン,1623,10,16228,福岡,請求書払い
K002191,2024-03-25,C0104,法人,OA用品,電卓,12921,6,77527,埼玉,クレジットカード
K003864,2024-03-25,C0093,個人,文具,ボールペン（10本）,3200,1,3200,東京,クレジットカード
K001977,2024-03-25,C0152,法人,OA用品,コピー用紙（A4・500枚）,877,7,6136,大阪,請求書払い
K001174,2024-03-25,C0165,個人,オフィス家具,会議用テーブル,233,3,700,大阪,クレジットカード
K001526,2024-03-25,C0199,法人,OA用品,トナーカートリッジ,1661,5,8306,福岡,請求書払い
K004016,2024-03-25,C0164,法人,OA用品,電卓,1104,4,4417,神奈川,請求書払い
K001544,2024-03-25,C0296,個人,オフィス家具,パーテーション,1103,2,2206,大阪,代金引換
K003364,2024-03-26,C0001,個人,OA用品,LANケーブル（5m）,2357,1,2357,大阪,クレジットカード
K000976,2024-03-26,C0110,法人,OA用品,LANケーブル（5m）,1271,4,5082,東京,銀行振込
K003373,2024-03-26,C0163,個人,OA用品,電卓,1768,14,24748,神奈川,クレジットカード
K001145,2024-03-26,C0281,法人,食品飲料,緑茶ペット（24本）,994,13,12917,神奈川,銀行振込
K003626,2024-03-26,C0105,個人,食品飲料,個包装菓子アソート,619,2,1238,大阪,クレジットカード
K003700,2024-03-26,C0180,法人,OA用品,LANケーブル（5m）,1496,1,1496,福岡,請求書払い
K002001,2024-03-26,C0130,法人,オフィス家具,オフィスチェア,593,4,2372,大阪,請求書払い
K000225,2024-03-26,C0099,法人,文具,クリアファイル（20枚）,1068,8,8547,埼玉,請求書払い
K003050,2024-03-26,C0270,個人,オフィス家具,オフィスチェア,1628,2,3256,大阪,クレジットカード
K003924,2024-03-26,C0089,個人,OA用品,USBメモリ32GB,1641,2,3282,福岡,代金引換
K004499,2024-03-26,C0111,個人,OA用品,LANケーブル（5m）,1197,2,2394,東京,代金引換
K001119,2024-03-26,C0293,個人,OA用品,トナーカートリッジ,464,9,4173,福岡,クレジットカード
K001813,2024-03-26,C0113,法人,文具,修正テープ,1003,2,2007,東京,請求書払い
K001653,2024-03-26,C0064,法人,OA用品,トナーカートリッジ,964,7,6751,愛知,クレジットカード
K002708,2024-03-26,C0288,個人,文具,クリアファイル（20枚）,1150,2,2301,福岡,クレジットカード
K002941,2024-03-26,C0031,個人,文具,クリアファイル（20枚）,582,14,8148,埼玉,代金引換
K003066,2024-03-27,C0273,個人,生活用品,ウェットティッシュ,1069,2,2137,東京,代金引換
K000936,2024-03-27,C0092,法人,文具,付箋セット,598,21,12555,東京,銀行振込
K003362,2024-03-27,C0191,個人,オフィス家具,オフィスチェア,1887,6,11324,東京,クレジットカード
K000062,2024-03-27,C0139,法人,生活用品,紙コップ（100個）,711,7,4978,東京,銀行振込
K001413,2024-03-27,C0274,法人,オフィス家具,デスクトップワゴン,679,33,22420,愛知,請求書払い
K003368,2024-03-27,C0206,法人,OA用品,コピー用紙（A4・500枚）,472,10,4718,神奈川,クレジットカード
K002618,2024-03-27,C0177,個人,オフィス家具,デスクトップワゴン,527,7,3691,神奈川,クレジットカード
K003755,2024-03-27,C0235,個人,OA用品,トナーカートリッジ,1225,5,6127,東京,クレジットカード
K001937,2024-03-27,C0056,個人,生活用品,紙コップ（100個）,765,2,1531,東京,クレジットカード
